year,fips,democrat,green,nonaffiliated,republican,votetotal,percent
2016,41021,239,,109,671,1019,42.39450442
2016,41023,739,,391,3210,4340,56.93548387
2016,41025,683,,379,2912,3974,56.08958228
2016,41027,6510,,1128,3272,10910,29.6791934
2016,41029,44447,,11010,53870,109327,8.619096838
2016,41031,2980,,996,5483,9459,26.46157099
2016,41033,13453,,4184,26923,44560,30.22890485
2016,41035,7210,,2862,20435,30507,43.3507064
2016,41037,639,,269,3022,3930,60.63613232
2016,41039,102753,,22056,67141,191950,18.55274811
2016,41041,12501,,2716,10039,25256,9.748178651
2016,41043,17995,,7236,33488,58719,26.38498612
2016,41045,2246,,995,7194,10435,47.41734547
2016,41047,57788,,15675,63377,136840,4.084332067
2016,41049,1017,,429,2721,4167,40.89272858
2016,41051,292561,,38588,67954,399103,56.27795331
2016,41053,16420,,4935,18940,40295,6.253877652
2016,41055,202,,83,732,1017,52.11406096
2016,41057,5768,,1497,6538,13803,5.578497428
2016,41059,7673,,2865,17059,27597,34.01094322
2016,41061,3249,,1288,8431,12968,39.9599013
2016,41063,1116,,402,2848,4366,39.67017865
2016,41065,4781,,1350,5833,11964,8.793045804
2016,41067,153251,,32784,83197,269232,26.01993819
2016,41069,155,,72,591,818,53.3007335
2016,41071,19301,,6202,23250,48753,8.100014358
2016,42001,14219,,1847,31423,47489,36.22733686
2016,42003,367617,,23017,259480,650114,16.63354427
2016,42005,7178,,956,23484,31618,51.57188943
2016,42007,32531,,2873,48167,83571,18.70983954
2016,42009,3645,,440,19552,23637,67.29703431
2016,42011,78437,,8002,96626,183065,9.935815148
2016,42013,13958,,1816,39135,54909,45.85222823
2016,42015,6369,,1198,18141,25708,45.7911934
2016,42017,167060,,12876,164361,344297,0.783916212
2016,42019,28584,,4059,64428,97071,36.92554934
2016,42021,18867,,1947,42258,63072,37.08618721
2016,42023,531,,66,1589,2186,48.3989021
2016,42025,8936,,1097,18743,28776,34.08048374
2016,42027,37088,,3786,35274,76148,2.382203078
2016,42029,141682,,11004,116114,268800,9.511904762
2016,42031,4273,,686,12576,17535,47.35101226
2016,42033,8200,,1139,24932,34271,48.82261971
2016,42035,4744,,628,10022,15394,34.28608549
2016,42037,8934,,1290,18004,28228,32.13121723
2016,42039,10971,,1534,24987,37492,37.38397525
2016,42041,47085,,5456,69076,121617,18.08217601
2016,42043,64706,,5303,60863,130872,2.936456996
2016,42045,177402,,9565,110667,297634,22.42183353
2016,42047,3853,,548,10025,14426,42.78386247
2016,42049,58112,,5498,60069,123679,1.582321979
2016,42051,17946,,1231,34590,53767,30.95579073
2016,42053,626,,92,1683,2401,44.02332362
2016,42055,17465,,2498,49768,69731,46.32516384
2016,42057,912,,165,5694,6771,70.62472308
2016,42059,4482,,433,10849,15764,40.38949505
2016,42061,4539,,673,14494,19706,50.51760885
2016,42063,11528,,1354,24888,37770,35.37198835
2016,42065,3650,,636,15192,19478,59.25659719
2016,42067,1821,,360,8273,10454,61.71800268
2016,42069,51983,,3089,48384,103456,3.478773585
2016,42071,91093,,12105,137914,241112,19.41877634
2016,42073,14009,,1316,25428,40753,28.02002307
2016,42075,18953,,2367,40525,61845,34.88075026
2016,42077,81324,,5979,73690,160993,4.741821073
2016,42079,52451,,3844,78688,134983,19.43726247
2016,42081,13020,,1918,35627,50565,44.70879067
2016,42083,4025,,636,11635,16296,46.69857634
2016,42085,18733,,2032,31544,52309,24.49100537
2016,42087,3877,,630,14094,18601,54.92715445
2016,42089,33918,,2448,33386,69752,0.762702145
2016,42091,256082,,15874,162731,434687,21.47545245
2016,42093,2857,,411,5288,8556,28.41280972
2016,42095,66272,,5511,71736,143519,3.807161421
2016,42097,9788,,1407,25427,36622,42.70383922
2016,42099,4632,,910,15616,21158,51.91416958
2016,42101,584025,,14858,108748,707631,67.16452501
2016,42103,9256,,789,16056,26101,26.05264166
2016,42105,1302,,231,6251,7784,63.57913669
2016,42107,16770,,2098,44001,62869,43.31387488
2016,42109,4002,,636,11725,16363,47.19794659
2016,42111,7376,,1018,27379,35773,55.91647332
2016,42113,750,,95,2291,3136,49.13903061
2016,42115,5123,,849,12891,18863,41.18114828
2016,42117,3901,,810,13614,18325,53.00409277
2016,42119,6180,,666,10622,17468,25.42935654
2016,42121,6309,,1018,16021,23348,41.59671064
2016,42123,5145,,812,12477,18434,39.77433004
2016,42125,36322,,3742,61386,101450,24.70576639
2016,42127,7008,,766,16244,24018,38.45449246
2016,42129,59669,,5860,116522,182051,31.22916106
2016,42131,3811,,496,8837,13144,38.23797931
2016,42133,68524,,8934,128528,205986,29.13013506
2016,44001,14609,,1901,8965,25475,22.15505397
2016,44003,37788,,5929,38336,82053,0.667861017
2016,44005,22851,,3117,15077,41045,18.9401876
2016,44007,142899,,14693,90882,248474,20.93458471
2016,44009,33741,,5398,27230,66369,9.810303003
2016,45001,3741,,271,6763,10775,28.04640371
2016,45003,25455,,3371,46025,74851,27.48126278
2016,45005,2735,,68,789,3592,54.17594655
2016,45007,21097,,3154,56232,80483,43.65518184
2016,45009,3898,,112,2204,6214,27.2610235
2016,45011,4400,,196,4889,9485,5.155508698
2016,45013,32138,,3464,42922,78524,13.73338088
2016,45015,30705,,4225,44587,79517,17.45790208
2016,45017,3573,,189,3787,7549,2.834812558
2016,45019,89299,,11603,75443,176345,7.85732513
2016,45021,6092,,500,15167,21759,41.70687991
2016,45023,6579,,348,7265,14192,4.833709132
2016,45025,6858,,411,9312,16581,14.80007237
2016,45027,7732,,277,7386,15395,2.247482949
2016,45029,7627,,533,9091,17251,8.486464553
2016,45031,13888,,797,14989,29674,3.710318798
2016,45033,5834,,227,5637,11698,1.684048555
2016,45035,24055,,3525,34987,62567,17.47246951
2016,45037,4491,,311,6842,11644,20.19065613
2016,45039,6945,,295,4027,11267,25.89864205
2016,45041,26710,,1648,29573,57931,4.942086275
2016,45043,13310,,958,17389,31657,12.88498594
2016,45045,74483,,12850,127832,215165,24.79446007
2016,45047,10711,,1091,16961,28763,21.72930501
2016,45049,5170,,148,3488,8806,19.10061322
2016,45051,39410,,4222,89288,132920,37.52482696
2016,45053,5956,,284,5187,11427,6.72967533
2016,45055,10330,,1123,17542,28995,24.87325401
2016,45057,13812,,1407,23719,38938,25.44301197
2016,45059,8889,,861,16816,26566,29.83889182
2016,45061,5199,,154,2803,8156,29.37714566
2016,45063,35230,,6837,80026,122093,36.69006413
2016,45065,2479,,85,2652,5216,3.316717791
2016,45067,8569,,263,5444,14276,21.88988512
2016,45069,5954,,168,4267,10389,16.238329
2016,45071,6217,,573,10017,16807,22.60962694
2016,45073,7998,,1459,24178,33635,48.10465289
2016,45075,26318,,661,11931,38910,36.97507068
2016,45077,10354,,2459,36236,49049,52.76764052
2016,45079,108000,,8253,52469,168722,32.91272033
2016,45081,2813,,225,5526,8564,31.67912191
2016,45083,39997,,4816,76277,121090,29.96118589
2016,45085,24047,,1294,18745,44086,12.02649367
2016,45087,4729,,302,7061,12092,19.285478
2016,45089,9953,,237,4864,15054,33.80496878
2016,45091,41593,,6010,66754,114357,22.00215116
2016,46003,340,,93,974,1407,45.06041222
2016,46005,1912,,405,4455,6772,37.5516834
2016,46007,412,,71,666,1149,22.10617929
2016,46009,704,,165,2105,2974,47.10827169
2016,46011,4879,,1053,6748,12680,14.73974763
2016,46013,5452,,1049,9613,16114,25.82226635
2016,46015,571,,152,1565,2288,43.44405594
2016,46017,296,,23,171,490,25.51020408
2016,46019,696,,298,3357,4351,61.1583544
2016,46021,105,,22,704,831,72.08182912
2016,46023,935,,116,2382,3433,42.14972327
2016,46025,398,,120,1139,1657,44.71937236
2016,46027,2608,,352,2109,5069,9.84415072
2016,46029,3174,,731,7764,11669,39.33499014
2016,46031,535,,52,588,1175,4.510638298
2016,46033,1121,,307,3293,4721,46.00720186
2016,46035,2355,,440,5157,7952,35.23641851
2016,46037,974,,146,1627,2747,23.77138697
2016,46039,570,,144,1366,2080,38.26923077
2016,46041,888,,97,723,1708,9.660421546
2016,46043,214,,53,1338,1605,70.03115265
2016,46045,380,,105,1433,1918,54.90093848
2016,46047,821,,231,2511,3563,47.43193938
2016,46049,204,,56,858,1118,58.49731664
2016,46051,971,,211,2382,3564,39.59034792
2016,46053,391,,100,1600,2091,57.81922525
2016,46055,77,,31,936,1044,82.27969349
2016,46057,555,,156,2051,2762,54.16364953
2016,46059,334,,93,1391,1818,58.14081408
2016,46061,424,,85,1497,2006,53.48953141
2016,46063,38,,37,695,770,85.32467532
2016,46065,2450,,551,5174,8175,33.32110092
2016,46067,692,,156,2517,3365,54.23476969
2016,46069,125,,22,543,690,60.57971014
2016,46071,323,,50,722,1095,36.43835616
2016,46073,264,,55,648,967,39.71044467
2016,46075,69,,39,450,558,68.27956989
2016,46077,703,,168,1680,2551,38.29870639
2016,46079,2314,,434,4038,6786,25.40524609
2016,46081,3356,,1075,7411,11842,34.2425266
2016,46083,8076,,1656,15499,25231,29.42015774
2016,46085,369,,75,977,1421,42.78676988
2016,46087,623,,170,1794,2587,45.26478547
2016,46089,192,,53,892,1137,61.56552331
2016,46091,754,,137,1056,1947,15.51104263
2016,46093,2223,,957,8441,11621,53.50658291
2016,46095,238,,43,402,683,24.01171303
2016,46097,281,,77,706,1064,39.94360902
2016,46099,30610,,5610,42043,78263,14.60843566
2016,46101,1043,,159,1731,2933,23.45721105
2016,46103,14074,,3865,29804,47743,32.94723834
2016,46105,188,,85,1333,1606,71.29514321
2016,46107,215,,51,1071,1337,64.02393418
2016,46109,1540,,205,2144,3889,15.53098483
2016,46111,241,,63,819,1123,51.46927872
2016,46113,2510,,154,241,2905,78.10671256
2016,46115,919,,178,1854,2951,31.68417486
2016,46117,329,,90,1148,1567,52.26547543
2016,46119,137,,45,679,861,62.95005807
2016,46121,1505,,133,487,2125,47.90588235
2016,46123,462,,99,2069,2630,61.1026616
2016,46125,961,,252,2937,4150,47.61445783
2016,46127,2227,,380,5290,7897,38.78688109
2016,46129,457,,124,1896,2477,58.09446912
2016,46135,3301,,663,5659,9623,24.503793
2016,46137,353,,46,368,767,1.955671447
2016,47001,9013,,1656,19212,29881,34.13205716
2016,47003,3395,,474,11486,15355,52.6929339
2016,47005,1474,,138,4716,6328,51.23261694
2016,47007,897,,145,3622,4664,58.42624357
2016,47009,12100,,2665,37443,52208,48.54236899
2016,47011,7070,,1828,29768,38666,58.70273625
2016,47013,2248,,414,9870,12532,60.82030003
2016,47015,1127,,180,4007,5314,54.19646218
2016,47017,2327,,301,7756,10384,52.28235747
2016,47019,3453,,733,16898,21084,63.76873459
2016,47021,3878,,749,11297,15924,46.59005275
2016,47023,1243,,183,5081,6507,58.98263409
2016,47025,1832,,306,8602,10740,63.03538175
2016,47027,707,,72,2141,2920,49.10958904
2016,47029,1981,,354,9791,12126,64.40705921
2016,47031,4743,,811,14417,19971,48.44023835
2016,47033,1303,,112,3982,5397,49.63868816
2016,47035,5202,,745,20413,26360,57.70485584
2016,47037,148864,,15654,84550,249068,25.82186391
2016,47039,894,,110,3588,4592,58.66724739
2016,47041,1569,,215,5171,6955,51.79007908
2016,47043,4722,,744,13233,18699,45.51580298
2016,47045,2816,,340,10180,13336,55.21895621
2016,47047,5874,,465,13055,19394,37.02691554
2016,47049,1100,,195,6038,7333,67.33942452
2016,47051,4374,,498,11532,16404,43.63569861
2016,47053,5258,,503,13786,19547,43.62817824
2016,47055,2917,,250,7970,11137,45.37128491
2016,47057,1154,,228,6626,8008,68.33166833
2016,47059,4216,,805,18562,23583,60.83195522
2016,47061,999,,128,3636,4763,55.36426622
2016,47063,4075,,760,15857,20692,56.93988015
2016,47065,55316,,8359,78733,142408,16.44359867
2016,47067,322,,66,1843,2231,68.17570596
2016,47069,4185,,169,4919,9273,7.915453467
2016,47071,1622,,315,8012,9949,64.22756056
2016,47073,3507,,619,16648,20774,63.25695581
2016,47075,3711,,110,3013,6834,10.21363769
2016,47077,1800,,279,8138,10217,62.03386513
2016,47079,3063,,374,9508,12945,49.78756277
2016,47081,1824,,294,5695,7813,49.54562908
2016,47083,866,,120,2182,3168,41.54040404
2016,47085,1967,,256,4930,7153,41.42317909
2016,47087,1129,,101,3236,4466,47.17868339
2016,47089,3494,,802,14776,19072,59.15478188
2016,47091,988,,181,5410,6579,67.21386229
2016,47093,62878,,12052,105767,180697,23.73531381
2016,47095,577,,36,1357,1970,39.59390863
2016,47097,3056,,147,4884,8087,22.60417955
2016,47099,2821,,425,12420,15666,61.27282012
2016,47101,890,,147,3585,4622,58.30809174
2016,47103,2554,,396,10398,13348,58.76535811
2016,47105,4919,,862,17610,23391,54.25591039
2016,47107,3510,,554,14691,18755,59.61610237
2016,47109,1848,,349,7841,10038,59.70312811
2016,47111,1072,,169,6263,7504,69.17643923
2016,47113,15448,,1337,21335,38120,15.44333683
2016,47115,2832,,334,7696,10862,44.77996686
2016,47117,2852,,419,8184,11455,46.54735923
2016,47119,10038,,1532,23799,35369,38.90695242
2016,47121,856,,122,3342,4320,57.5462963
2016,47123,3186,,533,13374,17093,59.6033464
2016,47125,21699,,3580,32341,57620,18.4692815
2016,47127,496,,105,2325,2926,62.50854409
2016,47129,1054,,210,5441,6705,65.42878449
2016,47131,2426,,297,9526,12249,57.96391542
2016,47133,1945,,225,6059,8229,49.99392393
2016,47135,597,,91,2167,2855,54.99124343
2016,47137,536,,58,2021,2615,56.78776291
2016,47139,1252,,171,5097,6520,58.97239264
2016,47141,6851,,1359,19002,27212,44.65309422
2016,47143,1942,,460,8660,11062,60.73042849
2016,47145,4837,,952,15880,21669,50.96220407
2016,47147,6637,,1066,19410,27113,47.11024232
2016,47149,36706,,6215,64515,107436,25.88424737
2016,47151,934,,145,6044,7123,71.73943563
2016,47153,1053,,200,4441,5694,59.50122936
2016,47155,6297,,1386,28629,36312,61.50033047
2016,47157,208992,,12047,116344,337383,27.460779
2016,47159,1689,,253,5494,7436,51.16998386
2016,47161,1222,,213,3864,5299,49.85846386
2016,47163,12578,,2721,46979,62278,55.23780468
2016,47165,18161,,3215,50129,71505,44.70736312
2016,47167,5785,,786,16910,23481,47.37873174
2016,47169,946,,111,2103,3160,36.61392405
2016,47171,1262,,262,5671,7195,61.27866574
2016,47173,1012,,182,5053,6247,64.68704978
2016,47175,539,,60,1820,2419,52.95576685
2016,47177,3535,,537,9540,13612,44.11548634
2016,47179,13024,,2474,34252,49750,42.66934673
2016,47181,717,,104,5036,5857,73.74082295
2016,47183,2772,,404,9008,12184,51.18187787
2016,47185,1845,,309,7671,9825,59.29770992
2016,47187,31013,,7046,68212,106271,35.00390511
2016,47189,14385,,2943,39406,56734,44.10230197
2016,48001,3369,,407,13201,16977,57.91364788
2016,48003,836,,180,3927,4943,62.53287477
2016,48005,7538,,705,21668,29911,47.24014577
2016,48007,2465,,307,7740,10512,50.18074581
2016,48009,394,,103,3786,4283,79.19682466
2016,48011,70,,27,924,1021,83.64348678
2016,48013,4651,,404,8618,13673,29.01338404
2016,48015,2320,,317,9637,12274,59.61381783
2016,48017,397,,52,1344,1793,52.81650864
2016,48019,1726,,329,8163,10218,62.99667254
2016,48021,10569,,1557,16328,28454,20.23968511
2016,48023,191,,41,1267,1499,71.78118746
2016,48025,3444,,297,4744,8485,15.32115498
2016,48027,37801,,5195,51998,94994,14.94515443
2016,48029,319550,,29762,240333,589645,13.43469376
2016,48031,1244,,229,4212,5685,52.20756376
2016,48033,31,,4,330,365,81.91780822
2016,48035,1278,,221,6339,7838,64.57004338
2016,48037,8838,,840,24924,34602,46.48864228
2016,48039,43200,,5190,72791,121181,24.41884454
2016,48041,23121,,5352,38738,67211,23.23577986
2016,48043,1873,,302,2077,4252,4.797742239
2016,48045,91,,20,625,736,72.55434783
2016,48047,1937,,46,613,2596,51.00154083
2016,48049,1621,,388,12017,14026,74.11949237
2016,48051,1491,,153,5316,6960,54.95689655
2016,48053,3797,,769,14638,19204,56.45178088
2016,48055,4795,,606,6691,12092,15.67978829
2016,48057,2118,,209,4638,6965,36.18090452
2016,48059,569,,145,4865,5579,77.00304714
2016,48061,59402,,3205,29472,92079,32.50469705
2016,48063,1260,,81,3201,4542,42.7344782
2016,48065,249,,95,2620,2964,79.99325236
2016,48067,2391,,227,9726,12344,59.42158134
2016,48069,526,,57,1414,1997,44.46670005
2016,48071,2948,,499,13339,16786,61.90277612
2016,48073,3469,,402,12919,16790,56.28350208
2016,48075,253,,29,1802,2084,74.32821497
2016,48077,536,,105,4377,5018,76.54444002
2016,48079,190,,32,679,901,54.27302997
2016,48081,140,,18,1265,1423,79.05832748
2016,48083,388,,78,3177,3643,76.55778205
2016,48085,140624,,19781,201014,361419,16.70913815
2016,48087,145,,28,983,1156,72.49134948
2016,48089,1987,,201,6325,8513,50.95735933
2016,48091,14238,,2804,45136,62178,49.6928174
2016,48093,789,,115,4333,5237,67.67233149
2016,48095,148,,35,885,1068,69.00749064
2016,48097,2352,,422,13181,15955,67.87214039
2016,48099,5064,,964,12225,18253,39.23190708
2016,48101,92,,14,506,612,67.64705882
2016,48103,299,,36,1049,1384,54.19075145
2016,48105,372,,43,980,1395,43.58422939
2016,48107,468,,79,1181,1728,41.26157407
2016,48109,454,,33,280,767,22.68578879
2016,48111,222,,61,1261,1544,67.29274611
2016,48113,461080,,34948,262945,758973,26.10567174
2016,48115,835,,92,2636,3563,50.54729161
2016,48117,1185,,120,2911,4216,40.93927894
2016,48119,400,,45,1836,2281,62.95484437
2016,48121,110890,,17152,170603,298645,19.99464247
2016,48123,1163,,162,5519,6844,63.64699006
2016,48125,128,,26,755,909,68.97689769
2016,48127,2173,,78,974,3225,37.17829457
2016,48129,191,,49,1225,1465,70.58020478
2016,48131,2783,,69,1316,4168,35.19673704
2016,48133,776,,176,6011,6963,75.18311073
2016,48135,10249,,1261,25020,36530,40.43525869
2016,48137,303,,24,746,1073,41.2861137
2016,48139,16253,,2479,44941,63673,45.05520393
2016,48141,147843,,10653,55512,214008,43.14371425
2016,48143,2160,,523,11210,13893,65.14071835
2016,48145,1684,,123,3441,5248,33.47942073
2016,48147,2132,,364,9548,12044,61.57422783
2016,48149,2144,,287,8743,11174,59.05673886
2016,48151,403,,61,1265,1729,49.85540775
2016,48153,435,,50,1474,1959,53.03726391
2016,48155,113,,17,383,513,52.63157895
2016,48157,134686,,10089,117291,262066,6.6376409
2016,48159,665,,130,3585,4380,66.66666667
2016,48161,1471,,187,6026,7684,59.27902134
2016,48163,2444,,100,1856,4400,13.36363636
2016,48165,597,,116,3907,4620,71.64502165
2016,48167,43658,,5488,73757,122903,24.49004499
2016,48169,230,,29,1225,1484,67.04851752
2016,48171,2288,,480,10446,13214,61.73755108
2016,48173,34,,17,553,604,85.92715232
2016,48175,973,,115,2620,3708,44.41747573
2016,48177,1571,,176,4587,6334,47.61604042
2016,48179,701,,204,6500,7405,78.31195138
2016,48181,10301,,1790,35325,47416,52.77543445
2016,48183,11677,,1308,28764,41749,40.92792642
2016,48185,2194,,274,7065,9533,51.09619217
2016,48187,18391,,2799,36632,57822,31.54681609
2016,48189,2101,,391,6366,8858,48.14856627
2016,48191,164,,34,893,1091,66.81943171
2016,48193,479,,81,3060,3620,71.29834254
2016,48195,171,,46,1730,1947,80.0719055
2016,48197,249,,57,1207,1513,63.31791143
2016,48199,2780,,394,19606,22780,73.86303775
2016,48201,707914,,58243,545955,1312112,12.34338227
2016,48203,7151,,648,18749,26548,43.68690673
2016,48205,173,,49,1730,1952,79.76434426
2016,48207,314,,53,1403,1770,61.52542373
2016,48209,33224,,5114,33826,72164,0.834210964
2016,48211,181,,52,1462,1695,75.57522124
2016,48213,5669,,726,23650,30045,59.84689632
2016,48215,118809,,5986,48642,173437,40.45676528
2016,48217,2547,,315,10108,12970,58.29606785
2016,48219,1260,,242,5809,7311,62.22131035
2016,48221,4008,,872,21382,26262,66.15642373
2016,48223,2510,,321,10707,13538,60.54808687
2016,48225,1978,,170,6205,8353,50.60457321
2016,48227,1770,,316,6637,8723,55.79502465
2016,48229,324,,44,503,871,20.5510907
2016,48231,6396,,1248,23910,31554,55.50484883
2016,48233,854,,259,7042,8155,75.87982833
2016,48235,90,,16,660,766,74.41253264
2016,48237,314,,63,2973,3350,79.37313433
2016,48239,904,,132,4266,5302,63.41003395
2016,48241,2590,,220,10609,13419,59.75855131
2016,48243,422,,74,695,1191,22.92191436
2016,48245,42443,,2313,42862,87618,0.478212239
2016,48247,1635,,54,430,2119,56.86644644
2016,48249,6694,,265,5420,12379,10.29162291
2016,48251,10988,,2236,44382,57606,57.96965594
2016,48253,936,,205,4819,5960,65.15100671
2016,48255,1145,,88,2965,4198,43.35397808
2016,48257,10278,,1400,29587,41265,46.79268145
2016,48259,3643,,777,15700,20120,59.92544732
